x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.0154,-0.2756,0.0000e+00,1.1902e-09,2.3174e-08,1.5195
-0.0585,0.0308,-0.2743,0.0000e+00,1.3967e-08,1.8531e-08,0.9249
-0.0585,0.0461,-0.2721,0.0000e+00,2.2361e-08,6.2014e-09,0.2705
-0.0585,0.0961,-0.2587,0.0000e+00,1.3452e-08,1.8907e-08,0.9524
-0.0585,0.1104,-0.2529,0.0000e+00,-6.1677e-09,2.2370e-08,1.8398
-0.0585,0.1244,-0.2464,0.0000e+00,2.3152e-08,-1.5691e-09,-0.0677
-0.0585,0.1380,-0.2390,0.0000e+00,-9.5714e-09,2.1139e-08,1.9960
-0.0585,0.1512,-0.2309,0.0000e+00,2.1574e-08,8.5461e-09,0.3772
-0.0585,0.1638,-0.2221,0.0000e+00,2.0609e-08,1.0665e-08,0.4776
-0.0585,0.1760,-0.2126,0.0000e+00,1.7004e-08,1.5790e-08,0.7484
-0.0585,0.2126,-0.1760,0.0000e+00,2.1333e-08,9.1295e-09,0.4044
-0.0585,0.2221,-0.1638,0.0000e+00,7.3998e-09,2.1993e-08,1.2462
-0.0585,0.2309,-0.1512,0.0000e+00,-1.8914e-08,1.3443e-08,2.5237
-0.0585,0.2390,-0.1380,0.0000e+00,7.2048e-09,2.2058e-08,1.2551
-0.0585,0.2464,-0.1244,0.0000e+00,2.3205e-08,2.3135e-11,0.0010
-0.0585,0.2529,-0.1104,0.0000e+00,9.1727e-09,2.1315e-08,1.1644
-0.0585,0.2587,-0.0961,0.0000e+00,8.5540e-09,2.1571e-08,1.1933
0.0585,0.2721,-0.0461,0.0000e+00,5.4463e-09,2.2557e-08,1.3339
0.0585,0.2743,-0.0308,0.0000e+00,2.1940e-09,2.3101e-08,1.4761
0.0585,0.2756,-0.0154,0.0000e+00,-2.3204e-08,1.2825e-10,3.1361
0.0585,0.2760,0.0000,0.0000e+00,1.5835e-09,2.3151e-08,1.5025
0.0585,0.2756,0.0154,0.0000e+00,2.1393e-08,8.9891e-09,0.3978
0.0585,0.2743,0.0308,0.0000e+00,-6.1283e-09,2.2381e-08,1.8381
0.0585,0.2721,0.0461,0.0000e+00,-8.9880e-09,2.1393e-08,1.9685
0.0585,0.2587,0.0961,0.0000e+00,-1.2947e-08,1.9257e-08,2.1627
0.0585,0.2529,0.1104,0.0000e+00,-6.5749e-09,2.2254e-08,1.8581
0.0585,0.2464,0.1244,0.0000e+00,-2.0233e-08,1.1361e-08,2.6299
0.0585,0.2390,0.1380,0.0000e+00,-1.0683e-08,2.0599e-08,2.0492
0.0585,0.2309,0.1512,0.0000e+00,2.2634e-08,-5.1149e-09,-0.2222
0.0585,0.2221,0.1638,0.0000e+00,-1.4511e-08,1.8108e-08,2.2464
0.0585,0.2126,0.1760,0.0000e+00,-1.6009e-08,1.6798e-08,2.3322
0.0585,0.1760,0.2126,0.0000e+00,-2.1369e-08,9.0454e-09,2.7412
0.0585,0.1638,0.2221,0.0000e+00,-1.8782e-08,-1.3627e-08,3.7692
0.0585,0.1512,0.2309,0.0000e+00,-1.3539e-08,1.8845e-08,2.1938
0.0585,0.1380,0.2390,0.0000e+00,-2.1306e-08,9.1940e-09,2.7342
0.0585,0.1244,0.2464,0.0000e+00,-2.0322e-08,1.1202e-08,2.6378
0.0585,0.1104,0.2529,0.0000e+00,1.3139e-08,1.9126e-08,0.9689
0.0585,0.0961,0.2587,0.0000e+00,-2.2147e-08,6.9263e-09,2.8385
0.0585,0.0461,0.2721,0.0000e+00,-2.3204e-08,-1.9577e-10,3.1500
0.0585,0.0308,0.2743,0.0000e+00,-2.2175e-08,6.8346e-09,2.8426
0.0585,0.0154,0.2756,0.0000e+00,-1.1502e-08,2.0153e-08,2.0894
0.0585,0.0000,0.2760,0.0000e+00,-5.1065e-09,2.2636e-08,1.7927
0.0585,-0.0154,0.2756,0.0000e+00,2.2478e-09,2.3096e-08,1.4738
0.0585,-0.0308,0.2743,0.0000e+00,1.4792e-08,1.7879e-08,0.8796
0.0585,-0.0461,0.2721,0.0000e+00,2.1864e-08,7.7731e-09,0.3416
0.0585,-0.0961,0.2587,0.0000e+00,1.3299e-08,1.9016e-08,0.9605
0.0585,-0.1104,0.2529,0.0000e+00,-5.1958e-09,2.2616e-08,1.7966
0.0585,-0.1244,0.2464,0.0000e+00,2.3053e-08,-2.6494e-09,-0.1144
0.0585,-0.1380,0.2390,0.0000e+00,-1.0727e-08,2.0577e-08,2.0513
0.0585,-0.1512,0.2309,0.0000e+00,2.0945e-08,9.9876e-09,0.4450
0.0585,-0.1638,0.2221,0.0000e+00,2.0948e-08,9.9817e-09,0.4447
0.0585,-0.1760,0.2126,0.0000e+00,1.7175e-08,1.5603e-08,0.7375
0.0585,-0.2126,0.1760,0.0000e+00,2.2884e-08,3.8445e-09,0.1664
0.0585,-0.2221,0.1638,0.0000e+00,5.1301e-09,2.2631e-08,1.3479
0.0585,-0.2309,0.1512,0.0000e+00,-2.0507e-08,1.0859e-08,2.6546
0.0585,-0.2390,0.1380,0.0000e+00,4.3755e-09,2.2789e-08,1.3811
0.0585,-0.2464,0.1244,0.0000e+00,2.3205e-08,-6.0086e-12,-0.0003
0.0585,-0.2529,0.1104,0.0000e+00,9.1078e-09,2.1343e-08,1.1675
0.0585,-0.2587,0.0961,0.0000e+00,8.4572e-09,2.1609e-08,1.1977
0.0585,-0.2721,0.0461,0.0000e+00,4.5942e-09,2.2745e-08,1.3715
0.0585,-0.2743,0.0308,0.0000e+00,1.8662e-09,2.3130e-08,1.4903
0.0585,-0.2756,0.0154,0.0000e+00,-2.3185e-08,9.5726e-10,3.1003
0.0585,-0.2760,0.0000,0.0000e+00,1.7426e-09,2.3139e-08,1.4956
0.0585,-0.2756,-0.0154,0.0000e+00,1.9430e-08,1.2686e-08,0.5784
0.0585,-0.2743,-0.0308,0.0000e+00,-5.1727e-09,2.2621e-08,1.7956
0.0585,-0.2721,-0.0461,0.0000e+00,-7.8759e-09,2.1827e-08,1.9171
0.0585,-0.2587,-0.0961,0.0000e+00,-8.1398e-09,2.1730e-08,1.9292
0.0585,-0.2529,-0.1104,0.0000e+00,-7.8127e-09,2.1850e-08,1.9142
0.0585,-0.2464,-0.1244,0.0000e+00,-2.3099e-08,2.2100e-09,3.0462
0.0585,-0.2390,-0.1380,0.0000e+00,-1.4537e-08,1.8087e-08,2.2478
0.0585,-0.2309,-0.1512,0.0000e+00,2.1520e-08,8.6817e-09,0.3835
0.0585,-0.2221,-0.1638,0.0000e+00,-1.5291e-08,1.7454e-08,2.2903
0.0585,-0.2126,-0.1760,0.0000e+00,-1.5530e-08,1.7242e-08,2.3040
0.0585,-0.1760,-0.2126,0.0000e+00,-1.9777e-08,1.2138e-08,2.5911
0.0585,-0.1638,-0.2221,0.0000e+00,-1.8153e-08,-1.4454e-08,3.8140
0.0585,-0.1512,-0.2309,0.0000e+00,-1.3521e-08,1.8859e-08,2.1928
0.0585,-0.1380,-0.2390,0.0000e+00,-2.2619e-08,5.1799e-09,2.9165
0.0585,-0.1244,-0.2464,0.0000e+00,-2.0290e-08,1.1260e-08,2.6350
0.0585,-0.1104,-0.2529,0.0000e+00,9.0171e-09,2.1381e-08,1.1717
0.0585,-0.0961,-0.2587,0.0000e+00,-2.1448e-08,8.8581e-09,2.7499
0.0585,-0.0461,-0.2721,0.0000e+00,-2.3202e-08,3.7512e-10,3.1254
0.0585,-0.0308,-0.2743,0.0000e+00,-2.2319e-08,6.3489e-09,2.8645
0.0585,-0.0154,-0.2756,0.0000e+00,-1.2040e-08,1.9837e-08,2.1163
0.0585,-0.0000,-0.2760,0.0000e+00,-5.4275e-09,2.2561e-08,1.8069
0.0585,0.0154,-0.2756,0.0000e+00,1.1711e-09,2.3175e-08,1.5203
0.0585,0.0308,-0.2743,0.0000e+00,1.3413e-08,1.8935e-08,0.9545
0.0585,0.0461,-0.2721,0.0000e+00,2.2049e-08,7.2322e-09,0.3169
0.0585,0.0961,-0.2587,0.0000e+00,1.2428e-08,1.9596e-08,1.0056
0.0585,0.1104,-0.2529,0.0000e+00,-5.7021e-09,2.2493e-08,1.8191
0.0585,0.1244,-0.2464,0.0000e+00,2.2691e-08,-4.8576e-09,-0.2109
0.0585,0.1380,-0.2390,0.0000e+00,-1.1157e-08,2.0346e-08,2.0724
0.0585,0.1512,-0.2309,0.0000e+00,1.9443e-08,1.2666e-08,0.5774
0.0585,0.1638,-0.2221,0.0000e+00,2.1281e-08,9.2505e-09,0.4100
0.0585,0.1760,-0.2126,0.0000e+00,1.7724e-08,1.4977e-08,0.7016
0.0585,0.2126,-0.1760,0.0000e+00,2.3200e-08,4.6493e-10,0.0200
0.0585,0.2221,-0.1638,0.0000e+00,3.6100e-09,2.2922e-08,1.4146
0.0585,0.2309,-0.1512,0.0000e+00,-2.1048e-08,9.7703e-09,2.7070
0.0585,0.2390,-0.1380,0.0000e+00,2.6842e-09,2.3049e-08,1.4549
0.0585,0.2464,-0.1244,0.0000e+00,2.3205e-08,-5.8824e-12,-0.0003
0.0585,0.2529,-0.1104,0.0000e+00,8.9848e-09,2.1395e-08,1.1732
0.0585,0.2587,-0.0961,0.0000e+00,8.3200e-09,2.1662e-08,1.2041
0.1755,0.2721,-0.0461,0.0000e+00,-2.3161e-08,-1.4216e-09,3.2029
0.1755,0.2743,-0.0308,0.0000e+00,-1.8699e-08,1.3741e-08,2.5078
0.1755,0.2756,-0.0154,0.0000e+00,1.8843e-08,1.3542e-08,0.6231
0.1755,0.2760,0.0000,0.0000e+00,2.0766e-08,1.0356e-08,0.4626
0.1755,0.2756,0.0154,0.0000e+00,1.5246e-08,1.7493e-08,0.8539
0.1755,0.2743,0.0308,0.0000e+00,-9.3574e-09,2.1234e-08,1.9859
0.1755,0.2721,0.0461,0.0000e+00,-1.9958e-08,-1.1839e-08,3.6770
0.1755,0.2587,0.0961,0.0000e+00,-2.2476e-08,-5.7682e-09,3.3928
0.1755,0.2529,0.1104,0.0000e+00,-1.7274e-08,1.5494e-08,2.4105
0.1755,0.2464,0.1244,0.0000e+00,-6.6718e-09,2.2225e-08,1.8624
0.1755,0.2390,0.1380,0.0000e+00,5.8568e-09,2.2454e-08,1.3156
0.1755,0.2309,0.1512,0.0000e+00,6.0880e-09,2.2392e-08,1.3053
0.1755,0.2221,0.1638,0.0000e+00,-1.3712e-08,1.8720e-08,2.2030
0.1755,0.2126,0.1760,0.0000e+00,-1.3133e-08,-1.9131e-08,4.1108
0.1755,0.1760,0.2126,0.0000e+00,-1.0076e-08,-2.0903e-08,4.2632
0.1755,0.1638,0.2221,0.0000e+00,-1.2341e-08,1.9651e-08,2.1315
0.1755,0.1512,0.2309,0.0000e+00,-1.2571e-08,1.9504e-08,2.1433
0.1755,0.1380,0.2390,0.0000e+00,-1.9505e-08,-1.2570e-08,3.7140
0.1755,0.1244,0.2464,0.0000e+00,-1.9024e-08,-1.3287e-08,3.7512
0.1755,0.1104,0.2529,0.0000e+00,-2.3166e-08,1.3469e-09,3.0835
0.1755,0.0961,0.2587,0.0000e+00,-2.2443e-08,5.8958e-09,2.8847
0.1755,0.0461,0.2721,0.0000e+00,-2.2677e-08,-4.9212e-09,3.3553
0.1755,0.0308,0.2743,0.0000e+00,-2.2093e-08,-7.0959e-09,3.4524
