x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0045,0.2529,0.1104,0.0000e+00,4.3910e-08,2.7037e-08,0.5519
0.0045,0.2464,0.1244,0.0000e+00,5.1566e-08,4.0402e-13,0.0000
0.0045,0.2390,0.1380,0.0000e+00,5.1566e-08,2.9583e-15,0.0000
0.0045,0.2309,0.1512,0.0000e+00,5.1566e-08,3.4292e-19,0.0000
0.0045,0.2221,0.1638,0.0000e+00,5.1566e-08,3.7151e-20,0.0000
0.0045,0.2126,0.1760,0.0000e+00,5.1566e-08,1.8872e-22,0.0000
0.0045,0.1760,0.2126,0.0000e+00,3.9369e-08,-3.3304e-08,5.5810
0.0045,0.1638,0.2221,0.0000e+00,5.1566e-08,2.4699e-19,0.0000
0.0045,0.1512,0.2309,0.0000e+00,4.8238e-08,-1.8224e-08,5.9220
0.0045,0.1380,0.2390,0.0000e+00,5.1566e-08,1.2861e-14,0.0000
0.0045,0.1244,0.2464,0.0000e+00,5.1555e-08,-1.0651e-09,6.2625
0.0045,0.1104,0.2529,0.0000e+00,5.0926e-08,8.1032e-09,0.1578
0.0045,0.0961,0.2587,0.0000e+00,4.8423e-08,1.7727e-08,0.3509
0.0045,0.0461,0.2721,0.0000e+00,8.8203e-09,5.0806e-08,1.3989
0.0045,0.0308,0.2743,0.0000e+00,-1.6956e-08,4.8699e-08,1.9058
0.0045,0.0154,0.2756,0.0000e+00,-3.7498e-08,3.5398e-08,2.3850
0.0045,0.0000,0.2760,0.0000e+00,-4.7852e-08,1.9216e-08,2.7597
0.0045,-0.0154,0.2756,0.0000e+00,-5.1304e-08,5.1896e-09,3.0408
0.0045,-0.0308,0.2743,0.0000e+00,-5.1220e-08,-5.9648e-09,3.2575
0.0045,-0.0461,0.2721,0.0000e+00,-4.9464e-08,-1.4574e-08,3.4281
0.0045,-0.0961,0.2587,0.0000e+00,-4.4169e-08,-2.6611e-08,3.6838
0.0045,-0.1104,0.2529,0.0000e+00,-4.5546e-08,-2.4179e-08,3.6296
0.0045,-0.1244,0.2464,0.0000e+00,-4.8255e-08,-1.8180e-08,3.5019
0.0045,-0.1380,0.2390,0.0000e+00,-5.0625e-08,-9.8089e-09,3.3330
0.0045,-0.1512,0.2309,0.0000e+00,-5.1522e-08,-2.1466e-09,3.1832
0.0045,-0.1638,0.2221,0.0000e+00,-5.1498e-08,2.6421e-09,3.0903
0.0045,-0.1760,0.2126,0.0000e+00,-5.1368e-08,4.5145e-09,3.0539
0.0045,-0.2126,0.1760,0.0000e+00,-5.1562e-08,-6.5594e-10,3.1543
0.0045,-0.2221,0.1638,0.0000e+00,-5.1451e-08,-3.4405e-09,3.2084
0.0045,-0.2309,0.1512,0.0000e+00,-5.1210e-08,-6.0516e-09,3.2592
0.0045,-0.2390,0.1380,0.0000e+00,-5.0933e-08,-8.0581e-09,3.2985
0.0045,-0.2464,0.1244,0.0000e+00,-5.0781e-08,-8.9632e-09,3.3163
0.0045,-0.2529,0.1104,0.0000e+00,-5.0914e-08,-8.1741e-09,3.3008
0.0045,-0.2587,0.0961,0.0000e+00,-5.1314e-08,-5.0902e-09,3.2405
0.0045,-0.2721,0.0461,0.0000e+00,5.1566e-08,-5.5347e-14,6.2832
0.0045,-0.2743,0.0308,0.0000e+00,-5.0234e-08,1.1645e-08,2.9138
0.0045,-0.2756,0.0154,0.0000e+00,-5.1239e-08,5.8035e-09,3.0288
0.0045,-0.2760,0.0000,0.0000e+00,-4.7492e-08,-2.0088e-08,3.5418
0.0045,-0.2756,-0.0154,0.0000e+00,3.0818e-08,-4.1344e-08,5.3530
0.0045,-0.2743,-0.0308,0.0000e+00,4.5880e-08,-2.3540e-08,5.8091
0.0045,-0.2721,-0.0461,0.0000e+00,4.9557e-08,-1.4254e-08,6.0031
0.0045,-0.2587,-0.0961,0.0000e+00,5.0987e-08,7.7058e-09,0.1500
0.0045,-0.2529,-0.1104,0.0000e+00,4.9832e-08,1.3260e-08,0.2601
0.0045,-0.2464,-0.1244,0.0000e+00,4.8191e-08,1.8349e-08,0.3638
0.0045,-0.2390,-0.1380,0.0000e+00,4.6152e-08,2.3001e-08,0.4623
0.0045,-0.2309,-0.1512,0.0000e+00,5.1566e-08,-3.9126e-20,6.2832
0.0045,-0.2221,-0.1638,0.0000e+00,5.1566e-08,-5.4842e-19,6.2832
0.0045,-0.2126,-0.1760,0.0000e+00,3.9480e-08,3.3172e-08,0.6988
0.0045,-0.1760,-0.2126,0.0000e+00,5.0498e-08,1.0441e-08,0.2039
0.0045,-0.1638,-0.2221,0.0000e+00,3.5318e-08,-3.7573e-08,5.4669
