x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0585,-0.1380,0.2390,0.0000e+00,1.3604e-09,2.3165e-08,1.5121
0.0585,-0.1512,0.2309,0.0000e+00,8.8830e-10,2.3188e-08,1.5325
0.0585,-0.1638,0.2221,0.0000e+00,1.7232e-09,2.3141e-08,1.4965
0.0585,-0.1760,0.2126,0.0000e+00,1.9382e-09,2.3124e-08,1.4872
0.0585,-0.2126,0.1760,0.0000e+00,2.3257e-09,2.3088e-08,1.4704
0.0585,-0.2221,0.1638,0.0000e+00,2.8986e-09,2.3023e-08,1.4456
0.0585,-0.2309,0.1512,0.0000e+00,3.0475e-09,2.3004e-08,1.4391
0.0585,-0.2390,0.1380,0.0000e+00,3.2234e-09,2.2980e-08,1.4314
0.0585,-0.2464,0.1244,0.0000e+00,3.9155e-09,2.2872e-08,1.4012
0.0585,-0.2529,0.1104,0.0000e+00,4.5417e-09,2.2756e-08,1.3738
0.0585,-0.2587,0.0961,0.0000e+00,3.3549e-09,2.2961e-08,1.4257
0.0585,-0.2721,0.0461,0.0000e+00,3.9583e-09,2.2865e-08,1.3994
0.0585,-0.2743,0.0308,0.0000e+00,2.8500e-09,2.3029e-08,1.4477
0.0585,-0.2756,0.0154,0.0000e+00,2.6826e-09,2.3049e-08,1.4549
0.0585,-0.2760,0.0000,0.0000e+00,2.2260e-09,2.3098e-08,1.4747
0.0585,-0.2756,-0.0154,0.0000e+00,1.5131e-09,2.3155e-08,1.5055
0.0585,-0.2743,-0.0308,0.0000e+00,9.3719e-10,2.3186e-08,1.5304
0.0585,-0.2721,-0.0461,0.0000e+00,6.0304e-10,2.3197e-08,1.5448
0.0585,-0.2587,-0.0961,0.0000e+00,-5.8820e-10,2.3197e-08,1.5961
0.0585,-0.2529,-0.1104,0.0000e+00,-3.6176e-10,2.3202e-08,1.5864
0.0585,-0.2464,-0.1244,0.0000e+00,-1.2890e-10,2.3204e-08,1.5764
0.0585,-0.2390,-0.1380,0.0000e+00,3.5319e-10,2.3202e-08,1.5556
0.0585,-0.2309,-0.1512,0.0000e+00,-5.5179e-11,2.3205e-08,1.5732
0.0585,-0.2221,-0.1638,0.0000e+00,4.6756e-10,2.3200e-08,1.5506
0.0585,-0.2126,-0.1760,0.0000e+00,5.9118e-10,2.3197e-08,1.5453
0.0585,-0.1760,-0.2126,0.0000e+00,1.6841e-09,2.3144e-08,1.4982
