X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
233.22, 302.72, 194.09, 3.780000, -48.505000, 1.500000
243.65, 302.72, 194.09, 3.745000, -48.481000, 1.509000
254.09, 302.72, 194.09, 3.704000, -48.458000, 1.512000
264.52, 302.72, 194.09, 3.668000, -48.411000, 1.544000
274.96, 302.72, 194.09, 3.626000, -48.334000, 1.553000
285.39, 302.72, 194.09, 3.574000, -48.263000, 1.588000
295.83, 302.72, 194.09, 3.526000, -48.192000, 1.588000
306.26, 302.72, 194.09, 3.489000, -48.078000, 1.610000
316.70, 302.72, 194.09, 3.453000, -47.992000, 1.613000
337.57, 292.28, 194.09, 3.327000, -47.721000, 1.958000
327.13, 292.28, 194.09, 3.312000, -47.830000, 1.776000
316.70, 292.28, 194.09, 3.377000, -47.937000, 1.674000
306.26, 292.28, 194.09, 3.428000, -48.034000, 1.612000
295.83, 292.28, 194.09, 3.480000, -48.140000, 1.595000
285.39, 292.28, 194.09, 3.523000, -48.224000, 1.568000
274.96, 292.28, 194.09, 3.566000, -48.303000, 1.564000
264.52, 292.28, 194.09, 3.614000, -48.359000, 1.529000
254.09, 292.28, 194.09, 3.664000, -48.418000, 1.524000
243.65, 292.28, 194.09, 3.704000, -48.447000, 1.519000
233.22, 292.28, 194.09, 3.737000, -48.457000, 1.503000
222.78, 292.28, 194.09, 3.784000, -48.457000, 1.488000
212.35, 292.28, 194.09, 3.824000, -48.468000, 1.463000
201.91, 292.28, 194.09, 3.859000, -48.427000, 1.474000
191.48, 292.28, 194.09, 3.905000, -48.371000, 1.457000
181.04, 292.28, 194.09, 3.943000, -48.318000, 1.458000
170.61, 292.28, 194.09, 3.987000, -48.234000, 1.429000
160.17, 292.28, 194.09, 4.014000, -48.150000, 1.441000
149.74, 292.28, 194.09, 4.045000, -48.058000, 1.429000
139.30, 292.28, 194.09, 4.061000, -47.955000, 1.449000
128.87, 281.85, 194.09, 4.142000, -47.761000, 1.473000
139.30, 281.85, 194.09, 4.145000, -47.871000, 1.442000
149.74, 281.85, 194.09, 4.087000, -47.984000, 1.440000
160.17, 281.85, 194.09, 4.045000, -48.091000, 1.442000
170.61, 281.85, 194.09, 4.018000, -48.182000, 1.426000
181.04, 281.85, 194.09, 3.983000, -48.265000, 1.447000
191.48, 281.85, 194.09, 3.945000, -48.333000, 1.450000
201.91, 281.85, 194.09, 3.902000, -48.380000, 1.455000
212.35, 281.85, 194.09, 3.858000, -48.416000, 1.474000
222.78, 281.85, 194.09, 3.821000, -48.432000, 1.476000
233.22, 281.85, 194.09, 3.777000, -48.427000, 1.499000
243.65, 281.85, 194.09, 3.735000, -48.415000, 1.508000
254.09, 281.85, 194.09, 3.687000, -48.378000, 1.534000
264.52, 281.85, 194.09, 3.644000, -48.332000, 1.528000
274.96, 281.85, 194.09, 3.593000, -48.264000, 1.543000
285.39, 281.85, 194.09, 3.548000, -48.195000, 1.570000
295.83, 281.85, 194.09, 3.500000, -48.095000, 1.581000
306.26, 281.85, 194.09, 3.455000, -47.994000, 1.610000
316.70, 281.85, 194.09, 3.383000, -47.889000, 1.637000
327.13, 281.85, 194.09, 3.303000, -47.746000, 1.708000
348.00, 271.41, 194.09, 2.917000, -47.363000, 1.502000
337.57, 271.41, 194.09, 2.952000, -47.520000, 1.610000
327.13, 271.41, 194.09, 3.155000, -47.688000, 1.624000
316.70, 271.41, 194.09, 3.282000, -47.824000, 1.617000
306.26, 271.41, 194.09, 3.376000, -47.949000, 1.587000
295.83, 271.41, 194.09, 3.437000, -48.055000, 1.580000
285.39, 271.41, 194.09, 3.492000, -48.149000, 1.570000
274.96, 271.41, 194.09, 3.550000, -48.228000, 1.531000
264.52, 271.41, 194.09, 3.595000, -48.290000, 1.527000
254.09, 271.41, 194.09, 3.630000, -48.348000, 1.503000
243.65, 271.41, 194.09, 3.685000, -48.380000, 1.503000
233.22, 271.41, 194.09, 3.734000, -48.403000, 1.491000
222.78, 271.41, 194.09, 3.780000, -48.400000, 1.461000
212.35, 271.41, 194.09, 3.818000, -48.387000, 1.465000
201.91, 271.41, 194.09, 3.868000, -48.355000, 1.447000
191.48, 271.41, 194.09, 3.910000, -48.308000, 1.447000
181.04, 271.41, 194.09, 3.950000, -48.242000, 1.443000
170.61, 271.41, 194.09, 3.988000, -48.169000, 1.416000
160.17, 271.41, 194.09, 4.021000, -48.047000, 1.424000
149.74, 271.41, 194.09, 4.062000, -47.951000, 1.429000
139.30, 271.41, 194.09, 4.106000, -47.830000, 1.429000
128.87, 271.41, 194.09, 4.145000, -47.698000, 1.420000
118.43, 260.98, 194.09, 4.168000, -47.541000, 1.438000
128.87, 260.98, 194.09, 4.167000, -47.648000, 1.431000
139.30, 260.98, 194.09, 4.150000, -47.769000, 1.406000
149.74, 260.98, 194.09, 4.106000, -47.907000, 1.401000
160.17, 260.98, 194.09, 4.066000, -48.028000, 1.411000
170.61, 260.98, 194.09, 4.027000, -48.123000, 1.404000
181.04, 260.98, 194.09, 3.986000, -48.197000, 1.424000
191.48, 260.98, 194.09, 3.947000, -48.266000, 1.428000
201.91, 260.98, 194.09, 3.903000, -48.325000, 1.439000
212.35, 260.98, 194.09, 3.856000, -48.359000, 1.444000
222.78, 260.98, 194.09, 3.821000, -48.376000, 1.454000
233.22, 260.98, 194.09, 3.765000, -48.380000, 1.472000
243.65, 260.98, 194.09, 3.723000, -48.353000, 1.483000
254.09, 260.98, 194.09, 3.675000, -48.322000, 1.511000
264.52, 260.98, 194.09, 3.629000, -48.279000, 1.499000
274.96, 260.98, 194.09, 3.580000, -48.204000, 1.516000
285.39, 260.98, 194.09, 3.527000, -48.123000, 1.542000
295.83, 260.98, 194.09, 3.482000, -48.033000, 1.555000
306.26, 260.98, 194.09, 3.426000, -47.923000, 1.561000
316.70, 260.98, 194.09, 3.351000, -47.795000, 1.563000
327.13, 260.98, 194.09, 3.260000, -47.673000, 1.581000
337.57, 260.98, 194.09, 3.164000, -47.528000, 1.546000
348.00, 250.54, 194.09, 3.042000, -47.322000, 1.520000
337.57, 250.54, 194.09, 3.073000, -47.463000, 1.527000
327.13, 250.54, 194.09, 3.176000, -47.612000, 1.529000
316.70, 250.54, 194.09, 3.278000, -47.751000, 1.536000
306.26, 250.54, 194.09, 3.356000, -47.884000, 1.540000
295.83, 250.54, 194.09, 3.426000, -47.998000, 1.527000
285.39, 250.54, 194.09, 3.475000, -48.099000, 1.516000
274.96, 250.54, 194.09, 3.530000, -48.179000, 1.506000
264.52, 250.54, 194.09, 3.582000, -48.245000, 1.507000
254.09, 250.54, 194.09, 3.633000, -48.297000, 1.490000
243.65, 250.54, 194.09, 3.674000, -48.335000, 1.469000
233.22, 250.54, 194.09, 3.721000, -48.341000, 1.476000
222.78, 250.54, 194.09, 3.770000, -48.358000, 1.465000
212.35, 250.54, 194.09, 3.810000, -48.337000, 1.449000
201.91, 250.54, 194.09, 3.859000, -48.310000, 1.426000
191.48, 250.54, 194.09, 3.905000, -48.262000, 1.413000
181.04, 250.54, 194.09, 3.947000, -48.186000, 1.421000
170.61, 250.54, 194.09, 3.987000, -48.109000, 1.383000
160.17, 250.54, 194.09, 4.030000, -47.987000, 1.397000
149.74, 250.54, 194.09, 4.078000, -47.881000, 1.381000
139.30, 250.54, 194.09, 4.130000, -47.743000, 1.393000
128.87, 250.54, 194.09, 4.173000, -47.621000, 1.408000
118.43, 240.11, 194.09, 4.305000, -47.422000, 1.405000
128.87, 240.11, 194.09, 4.305000, -47.589000, 1.383000
139.30, 240.11, 194.09, 4.202000, -47.720000, 1.357000
149.74, 240.11, 194.09, 4.138000, -47.865000, 1.349000
160.17, 240.11, 194.09, 4.081000, -47.965000, 1.362000
170.61, 240.11, 194.09, 4.032000, -48.083000, 1.376000
181.04, 240.11, 194.09, 3.987000, -48.155000, 1.388000
191.48, 240.11, 194.09, 3.951000, -48.238000, 1.388000
201.91, 240.11, 194.09, 3.900000, -48.291000, 1.412000
212.35, 240.11, 194.09, 3.851000, -48.319000, 1.436000
222.78, 240.11, 194.09, 3.807000, -48.339000, 1.429000
233.22, 240.11, 194.09, 3.765000, -48.336000, 1.447000
243.65, 240.11, 194.09, 3.715000, -48.322000, 1.473000
254.09, 240.11, 194.09, 3.667000, -48.288000, 1.457000
264.52, 240.11, 194.09, 3.619000, -48.228000, 1.485000
274.96, 240.11, 194.09, 3.576000, -48.169000, 1.488000
285.39, 240.11, 194.09, 3.524000, -48.087000, 1.506000
295.83, 240.11, 194.09, 3.470000, -47.978000, 1.507000
306.26, 240.11, 194.09, 3.422000, -47.878000, 1.505000
316.70, 240.11, 194.09, 3.356000, -47.742000, 1.496000
327.13, 240.11, 194.09, 3.283000, -47.591000, 1.494000
337.57, 240.11, 194.09, 3.183000, -47.435000, 1.474000
348.00, 229.67, 194.09, 3.105000, -47.257000, 1.384000
337.57, 229.67, 194.09, 3.130000, -47.415000, 1.435000
327.13, 229.67, 194.09, 3.230000, -47.578000, 1.463000
316.70, 229.67, 194.09, 3.293000, -47.712000, 1.484000
306.26, 229.67, 194.09, 3.367000, -47.840000, 1.471000
295.83, 229.67, 194.09, 3.426000, -47.963000, 1.480000
285.39, 229.67, 194.09, 3.480000, -48.064000, 1.483000
274.96, 229.67, 194.09, 3.527000, -48.140000, 1.485000
264.52, 229.67, 194.09, 3.574000, -48.221000, 1.461000
254.09, 229.67, 194.09, 3.627000, -48.274000, 1.454000
243.65, 229.67, 194.09, 3.672000, -48.291000, 1.463000
233.22, 229.67, 194.09, 3.710000, -48.322000, 1.436000
222.78, 229.67, 194.09, 3.760000, -48.323000, 1.436000
212.35, 229.67, 194.09, 3.810000, -48.310000, 1.405000
201.91, 229.67, 194.09, 3.858000, -48.275000, 1.398000
191.48, 229.67, 194.09, 3.901000, -48.227000, 1.374000
181.04, 229.67, 194.09, 3.942000, -48.157000, 1.361000
170.61, 229.67, 194.09, 3.990000, -48.071000, 1.343000
160.17, 229.67, 194.09, 4.040000, -47.967000, 1.328000
149.74, 229.67, 194.09, 4.084000, -47.865000, 1.328000
139.30, 229.67, 194.09, 4.157000, -47.729000, 1.299000
128.87, 229.67, 194.09, 4.239000, -47.572000, 1.304000
118.43, 219.24, 194.09, 4.363000, -47.438000, 1.230000
128.87, 219.24, 194.09, 4.365000, -47.588000, 1.243000
139.30, 219.24, 194.09, 4.233000, -47.726000, 1.263000
149.74, 219.24, 194.09, 4.142000, -47.855000, 1.298000
160.17, 219.24, 194.09, 4.089000, -47.964000, 1.310000
170.61, 219.24, 194.09, 4.030000, -48.066000, 1.320000
181.04, 219.24, 194.09, 3.982000, -48.148000, 1.345000
191.48, 219.24, 194.09, 3.936000, -48.215000, 1.364000
201.91, 219.24, 194.09, 3.885000, -48.263000, 1.382000
212.35, 219.24, 194.09, 3.851000, -48.308000, 1.379000
222.78, 219.24, 194.09, 3.804000, -48.319000, 1.409000
233.22, 219.24, 194.09, 3.758000, -48.310000, 1.421000
243.65, 219.24, 194.09, 3.719000, -48.292000, 1.444000
254.09, 219.24, 194.09, 3.672000, -48.255000, 1.442000
264.52, 219.24, 194.09, 3.620000, -48.203000, 1.447000
274.96, 219.24, 194.09, 3.570000, -48.139000, 1.465000
285.39, 219.24, 194.09, 3.527000, -48.066000, 1.452000
295.83, 219.24, 194.09, 3.477000, -47.958000, 1.469000
306.26, 219.24, 194.09, 3.426000, -47.843000, 1.449000
316.70, 219.24, 194.09, 3.371000, -47.731000, 1.443000
327.13, 219.24, 194.09, 3.308000, -47.586000, 1.439000
337.57, 219.24, 194.09, 3.240000, -47.424000, 1.400000
348.00, 208.80, 194.09, 3.157000, -47.250000, 1.382000
337.57, 208.80, 194.09, 3.191000, -47.407000, 1.385000
327.13, 208.80, 194.09, 3.261000, -47.569000, 1.422000
316.70, 208.80, 194.09, 3.337000, -47.722000, 1.423000
306.26, 208.80, 194.09, 3.399000, -47.851000, 1.430000
295.83, 208.80, 194.09, 3.440000, -47.939000, 1.431000
285.39, 208.80, 194.09, 3.484000, -48.047000, 1.461000
274.96, 208.80, 194.09, 3.531000, -48.129000, 1.447000
264.52, 208.80, 194.09, 3.582000, -48.207000, 1.434000
254.09, 208.80, 194.09, 3.618000, -48.252000, 1.428000
243.65, 208.80, 194.09, 3.665000, -48.287000, 1.417000
233.22, 208.80, 194.09, 3.712000, -48.306000, 1.407000
222.78, 208.80, 194.09, 3.757000, -48.312000, 1.389000
212.35, 208.80, 194.09, 3.797000, -48.300000, 1.383000
201.91, 208.80, 194.09, 3.847000, -48.275000, 1.361000
191.48, 208.80, 194.09, 3.890000, -48.226000, 1.370000
181.04, 208.80, 194.09, 3.942000, -48.155000, 1.321000
170.61, 208.80, 194.09, 3.978000, -48.086000, 1.294000
160.17, 208.80, 194.09, 4.026000, -47.986000, 1.278000
149.74, 208.80, 194.09, 4.079000, -47.871000, 1.255000
139.30, 208.80, 194.09, 4.148000, -47.772000, 1.221000
128.87, 208.80, 194.09, 4.222000, -47.618000, 1.175000
118.43, 198.37, 194.09, 4.340000, -47.511000, 1.082000
128.87, 198.37, 194.09, 4.296000, -47.650000, 1.149000
139.30, 198.37, 194.09, 4.184000, -47.766000, 1.202000
149.74, 198.37, 194.09, 4.122000, -47.904000, 1.232000
160.17, 198.37, 194.09, 4.057000, -47.999000, 1.260000
170.61, 198.37, 194.09, 4.010000, -48.089000, 1.271000
181.04, 198.37, 194.09, 3.960000, -48.152000, 1.310000
191.48, 198.37, 194.09, 3.925000, -48.218000, 1.334000
201.91, 198.37, 194.09, 3.881000, -48.256000, 1.335000
212.35, 198.37, 194.09, 3.836000, -48.298000, 1.365000
222.78, 198.37, 194.09, 3.793000, -48.306000, 1.377000
233.22, 198.37, 194.09, 3.754000, -48.307000, 1.412000
243.65, 198.37, 194.09, 3.710000, -48.295000, 1.418000
254.09, 198.37, 194.09, 3.662000, -48.249000, 1.415000
264.52, 198.37, 194.09, 3.622000, -48.208000, 1.440000
274.96, 198.37, 194.09, 3.576000, -48.133000, 1.426000
285.39, 198.37, 194.09, 3.539000, -48.058000, 1.430000
295.83, 198.37, 194.09, 3.490000, -47.963000, 1.418000
306.26, 198.37, 194.09, 3.455000, -47.869000, 1.433000
316.70, 198.37, 194.09, 3.406000, -47.742000, 1.393000
327.13, 198.37, 194.09, 3.354000, -47.598000, 1.390000
337.57, 198.37, 194.09, 3.290000, -47.461000, 1.353000
337.57, 187.93, 194.09, 3.290000, -47.487000, 1.330000
327.13, 187.93, 194.09, 3.343000, -47.622000, 1.366000
316.70, 187.93, 194.09, 3.394000, -47.758000, 1.382000
306.26, 187.93, 194.09, 3.434000, -47.865000, 1.390000
295.83, 187.93, 194.09, 3.467000, -47.970000, 1.408000
285.39, 187.93, 194.09, 3.507000, -48.060000, 1.424000
274.96, 187.93, 194.09, 3.548000, -48.137000, 1.409000
264.52, 187.93, 194.09, 3.586000, -48.210000, 1.411000
254.09, 187.93, 194.09, 3.629000, -48.249000, 1.404000
243.65, 187.93, 194.09, 3.668000, -48.290000, 1.408000
233.22, 187.93, 194.09, 3.718000, -48.303000, 1.385000
222.78, 187.93, 194.09, 3.747000, -48.308000, 1.373000
212.35, 187.93, 194.09, 3.788000, -48.295000, 1.361000
201.91, 187.93, 194.09, 3.839000, -48.274000, 1.341000
191.48, 187.93, 194.09, 3.876000, -48.225000, 1.331000
181.04, 187.93, 194.09, 3.916000, -48.176000, 1.292000
170.61, 187.93, 194.09, 3.956000, -48.097000, 1.275000
160.17, 187.93, 194.09, 4.001000, -48.016000, 1.253000
149.74, 187.93, 194.09, 4.049000, -47.929000, 1.202000
139.30, 187.93, 194.09, 4.104000, -47.828000, 1.191000
128.87, 177.50, 194.09, 4.159000, -47.727000, 1.151000
139.30, 177.50, 194.09, 4.139000, -47.833000, 1.174000
149.74, 177.50, 194.09, 4.076000, -47.926000, 1.214000
160.17, 177.50, 194.09, 4.028000, -48.018000, 1.236000
170.61, 177.50, 194.09, 3.981000, -48.100000, 1.266000
181.04, 177.50, 194.09, 3.940000, -48.179000, 1.285000
191.48, 177.50, 194.09, 3.906000, -48.230000, 1.323000
201.91, 177.50, 194.09, 3.858000, -48.268000, 1.331000
212.35, 177.50, 194.09, 3.830000, -48.299000, 1.332000
222.78, 177.50, 194.09, 3.782000, -48.301000, 1.364000
233.22, 177.50, 194.09, 3.741000, -48.301000, 1.367000
243.65, 177.50, 194.09, 3.703000, -48.287000, 1.386000
254.09, 177.50, 194.09, 3.665000, -48.253000, 1.395000
264.52, 177.50, 194.09, 3.630000, -48.199000, 1.407000
274.96, 177.50, 194.09, 3.587000, -48.145000, 1.431000
285.39, 177.50, 194.09, 3.554000, -48.069000, 1.406000
295.83, 177.50, 194.09, 3.521000, -47.992000, 1.401000
306.26, 177.50, 194.09, 3.480000, -47.892000, 1.391000
316.70, 177.50, 194.09, 3.447000, -47.777000, 1.390000
327.13, 177.50, 194.09, 3.409000, -47.668000, 1.371000
327.13, 167.06, 194.09, 3.406000, -47.689000, 1.348000
316.70, 167.06, 194.09, 3.441000, -47.795000, 1.362000
306.26, 167.06, 194.09, 3.481000, -47.907000, 1.400000
295.83, 167.06, 194.09, 3.503000, -47.996000, 1.399000
285.39, 167.06, 194.09, 3.537000, -48.074000, 1.420000
274.96, 167.06, 194.09, 3.563000, -48.144000, 1.400000
264.52, 167.06, 194.09, 3.601000, -48.206000, 1.408000
254.09, 167.06, 194.09, 3.634000, -48.244000, 1.398000
243.65, 167.06, 194.09, 3.668000, -48.291000, 1.387000
233.22, 167.06, 194.09, 3.711000, -48.306000, 1.376000
222.78, 167.06, 194.09, 3.748000, -48.304000, 1.366000
212.35, 167.06, 194.09, 3.786000, -48.290000, 1.348000
201.91, 167.06, 194.09, 3.824000, -48.267000, 1.321000
191.48, 167.06, 194.09, 3.863000, -48.231000, 1.308000
181.04, 167.06, 194.09, 3.901000, -48.180000, 1.284000
170.61, 167.06, 194.09, 3.937000, -48.126000, 1.269000
160.17, 167.06, 194.09, 3.969000, -48.053000, 1.255000
149.74, 167.06, 194.09, 4.007000, -47.960000, 1.216000
149.74, 156.63, 194.09, 4.003000, -47.983000, 1.236000
160.17, 156.63, 194.09, 3.981000, -48.044000, 1.258000
170.61, 156.63, 194.09, 3.957000, -48.115000, 1.277000
181.04, 156.63, 194.09, 3.924000, -48.179000, 1.286000
191.48, 156.63, 194.09, 3.891000, -48.225000, 1.303000
201.91, 156.63, 194.09, 3.855000, -48.271000, 1.327000
212.35, 156.63, 194.09, 3.818000, -48.299000, 1.332000
222.78, 156.63, 194.09, 3.777000, -48.312000, 1.351000
233.22, 156.63, 194.09, 3.742000, -48.301000, 1.366000
243.65, 156.63, 194.09, 3.707000, -48.297000, 1.361000
254.09, 156.63, 194.09, 3.672000, -48.262000, 1.385000
264.52, 156.63, 194.09, 3.634000, -48.206000, 1.390000
274.96, 156.63, 194.09, 3.599000, -48.157000, 1.416000
285.39, 156.63, 194.09, 3.565000, -48.099000, 1.411000
295.83, 156.63, 194.09, 3.542000, -48.009000, 1.417000
306.26, 156.63, 194.09, 3.518000, -47.916000, 1.399000
306.26, 146.19, 194.09, 3.521000, -47.915000, 1.434000
295.83, 146.19, 194.09, 3.523000, -47.998000, 1.418000
285.39, 146.19, 194.09, 3.537000, -48.077000, 1.421000
274.96, 146.19, 194.09, 3.565000, -48.150000, 1.405000
264.52, 146.19, 194.09, 3.609000, -48.208000, 1.381000
254.09, 146.19, 194.09, 3.642000, -48.252000, 1.374000
243.65, 146.19, 194.09, 3.672000, -48.288000, 1.378000
233.22, 146.19, 194.09, 3.711000, -48.309000, 1.362000
222.78, 146.19, 194.09, 3.746000, -48.315000, 1.344000
212.35, 146.19, 194.09, 3.780000, -48.306000, 1.337000
201.91, 146.19, 194.09, 3.815000, -48.277000, 1.315000
191.48, 146.19, 194.09, 3.856000, -48.236000, 1.298000
181.04, 146.19, 194.09, 3.893000, -48.183000, 1.292000
170.61, 146.19, 194.09, 3.937000, -48.121000, 1.271000
170.61, 135.76, 194.09, 3.957000, -48.109000, 1.275000
181.04, 135.76, 194.09, 3.938000, -48.173000, 1.275000
191.48, 135.76, 194.09, 3.893000, -48.234000, 1.277000
201.91, 135.76, 194.09, 3.843000, -48.278000, 1.304000
212.35, 135.76, 194.09, 3.803000, -48.310000, 1.327000
222.78, 135.76, 194.09, 3.769000, -48.313000, 1.349000
233.22, 135.76, 194.09, 3.740000, -48.312000, 1.372000
243.65, 135.76, 194.09, 3.702000, -48.292000, 1.366000
254.09, 135.76, 194.09, 3.678000, -48.266000, 1.378000
264.52, 135.76, 194.09, 3.642000, -48.222000, 1.385000
274.96, 135.76, 194.09, 3.599000, -48.164000, 1.402000
285.39, 135.76, 194.09, 3.556000, -48.098000, 1.404000
274.96, 125.32, 194.09, 3.566000, -48.170000, 1.368000
264.52, 125.32, 194.09, 3.608000, -48.241000, 1.357000
254.09, 125.32, 194.09, 3.658000, -48.273000, 1.364000
243.65, 125.32, 194.09, 3.690000, -48.304000, 1.361000
233.22, 125.32, 194.09, 3.715000, -48.329000, 1.352000
222.78, 125.32, 194.09, 3.740000, -48.322000, 1.332000
212.35, 125.32, 194.09, 3.770000, -48.320000, 1.325000
201.91, 125.32, 194.09, 3.798000, -48.302000, 1.305000
201.91, 114.89, 204.52, 3.825000, -48.342000, 1.254000
212.35, 114.89, 204.52, 3.799000, -48.380000, 1.298000
222.78, 114.89, 204.52, 3.760000, -48.388000, 1.323000
233.22, 114.89, 204.52, 3.738000, -48.379000, 1.366000
243.65, 114.89, 204.52, 3.713000, -48.368000, 1.355000
254.09, 114.89, 204.52, 3.681000, -48.331000, 1.318000
285.39, 125.32, 204.52, 3.467000, -48.099000, 1.379000
274.96, 125.32, 204.52, 3.481000, -48.188000, 1.340000
264.52, 125.32, 204.52, 3.546000, -48.252000, 1.348000
254.09, 125.32, 204.52, 3.610000, -48.306000, 1.350000
243.65, 125.32, 204.52, 3.664000, -48.333000, 1.361000
233.22, 125.32, 204.52, 3.704000, -48.358000, 1.343000
222.78, 125.32, 204.52, 3.746000, -48.360000, 1.339000
212.35, 125.32, 204.52, 3.777000, -48.350000, 1.325000
201.91, 125.32, 204.52, 3.829000, -48.329000, 1.281000
191.48, 125.32, 204.52, 3.896000, -48.267000, 1.262000
160.17, 135.76, 204.52, 4.091000, -48.050000, 1.339000
170.61, 135.76, 204.52, 4.067000, -48.136000, 1.303000
181.04, 135.76, 204.52, 4.017000, -48.203000, 1.290000
191.48, 135.76, 204.52, 3.953000, -48.266000, 1.293000
201.91, 135.76, 204.52, 3.893000, -48.311000, 1.292000
212.35, 135.76, 204.52, 3.836000, -48.333000, 1.334000
222.78, 135.76, 204.52, 3.783000, -48.350000, 1.329000
233.22, 135.76, 204.52, 3.744000, -48.339000, 1.363000
243.65, 135.76, 204.52, 3.696000, -48.318000, 1.370000
254.09, 135.76, 204.52, 3.649000, -48.297000, 1.353000
264.52, 135.76, 204.52, 3.593000, -48.250000, 1.390000
274.96, 135.76, 204.52, 3.548000, -48.192000, 1.387000
285.39, 135.76, 204.52, 3.493000, -48.114000, 1.421000
295.83, 135.76, 204.52, 3.439000, -48.021000, 1.465000
316.70, 146.19, 204.52, 3.462000, -47.905000, 1.450000
306.26, 146.19, 204.52, 3.452000, -47.964000, 1.449000
295.83, 146.19, 204.52, 3.448000, -48.031000, 1.432000
285.39, 146.19, 204.52, 3.466000, -48.125000, 1.419000
274.96, 146.19, 204.52, 3.503000, -48.187000, 1.418000
264.52, 146.19, 204.52, 3.552000, -48.242000, 1.398000
254.09, 146.19, 204.52, 3.595000, -48.295000, 1.381000
243.65, 146.19, 204.52, 3.650000, -48.318000, 1.386000
233.22, 146.19, 204.52, 3.702000, -48.337000, 1.363000
222.78, 146.19, 204.52, 3.741000, -48.343000, 1.349000
212.35, 146.19, 204.52, 3.792000, -48.335000, 1.335000
201.91, 146.19, 204.52, 3.844000, -48.321000, 1.317000
191.48, 146.19, 204.52, 3.898000, -48.273000, 1.315000
181.04, 146.19, 204.52, 3.953000, -48.220000, 1.286000
170.61, 146.19, 204.52, 3.999000, -48.165000, 1.294000
160.17, 146.19, 204.52, 4.041000, -48.105000, 1.305000
139.30, 156.63, 204.52, 4.086000, -47.982000, 1.175000
149.74, 156.63, 204.52, 4.087000, -48.044000, 1.248000
160.17, 156.63, 204.52, 4.061000, -48.106000, 1.271000
170.61, 156.63, 204.52, 4.035000, -48.165000, 1.288000
