# COSI2 B0 scan,,,,,,,,,,,,,,,,
# time 2024-08-22 17:33:38.691408,,,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_6mm_ball_V21_R120_2s_waiting_lcdoff,,,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,,,
332.29,212.95,161.88,-47.461,-2.624,0.908,47.54,,,,,,,,,,
312.29,212.95,161.88,-47.749,-2.431,0.841,47.821,,,,,,,,,,
292.29,212.95,161.88,-47.972,-2.308,0.785,48.034,,,,,,,,,,
272.29,212.95,161.88,-48.13,-2.182,0.733,48.187,,,,,,,,,,
252.29,212.95,161.88,-48.24,-2.072,0.69,48.287,,,,,,,,,,
232.29,212.95,161.88,-48.284,-1.971,0.641,48.33,,,,,,,,,,
212.29,212.95,161.88,-48.275,-1.862,0.611,48.314,,,,,,,,,,
192.29,212.95,161.88,-48.197,-1.743,0.579,48.234,,,,,,,,,,
172.29,212.95,161.88,-48.07,-1.633,0.574,48.101,,,,,,,,,,
152.29,212.95,161.88,-47.876,-1.504,0.56,47.903,,,,,,,,,,
132.29,212.95,161.88,-47.623,-1.342,0.577,47.645,,,,,,,,,,
132.29,232.95,161.88,-47.489,-1.305,0.461,47.509,,,,,,,,,,
152.29,232.95,161.88,-47.768,-1.468,0.474,47.792,,,,,,,,,,
172.29,232.95,161.88,-47.974,-1.614,0.494,48.003,,,,,,,,,,
192.29,232.95,161.88,-48.112,-1.741,0.522,48.146,,,,,,,,,,
212.29,232.95,161.88,-48.189,-1.869,0.561,48.228,,,,,,,,,,
232.29,232.95,161.88,-48.195,-1.981,0.585,48.24,,,,,,,,,,
252.29,232.95,161.88,-48.145,-2.099,0.63,48.19,,,,,,,,,,
272.29,232.95,161.88,-48.028,-2.194,0.664,48.083,,,,,,,,,,
292.29,232.95,161.88,-47.859,-2.317,0.7,47.922,,,,,,,,,,
312.29,232.95,161.88,-47.63,-2.445,0.729,47.698,,,,,,,,,,
332.29,232.95,161.88,-47.339,-2.614,0.738,47.419,,,,,,,,,,
332.29,252.95,161.88,-47.265,-2.582,0.62,47.339,,,,,,,,,,
312.29,252.95,161.88,-47.565,-2.436,0.629,47.632,,,,,,,,,,
292.29,252.95,161.88,-47.793,-2.315,0.611,47.856,,,,,,,,,,
272.29,252.95,161.88,-47.969,-2.212,0.595,48.026,,,,,,,,,,
252.29,252.95,161.88,-48.09,-2.099,0.556,48.139,,,,,,,,,,
232.29,252.95,161.88,-48.145,-1.981,0.522,48.189,,,,,,,,,,
212.29,252.95,161.88,-48.136,-1.875,0.497,48.176,,,,,,,,,,
192.29,252.95,161.88,-48.066,-1.759,0.448,48.101,,,,,,,,,,
172.29,252.95,161.88,-47.922,-1.619,0.419,47.952,,,,,,,,,,
152.29,252.95,161.88,-47.716,-1.484,0.367,47.741,,,,,,,,,,
132.29,252.95,161.88,-47.424,-1.291,0.315,47.44,,,,,,,,,,
132.29,272.95,161.88,-47.445,-1.368,0.215,47.466,,,,,,,,,,
152.29,272.95,161.88,-47.716,-1.516,0.273,47.741,,,,,,,,,,
172.29,272.95,161.88,-47.925,-1.651,0.332,47.954,,,,,,,,,,
192.29,272.95,161.88,-48.057,-1.78,0.38,48.091,,,,,,,,,,
212.29,272.95,161.88,-48.123,-1.893,0.426,48.164,,,,,,,,,,
