X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
322.01, 207.36, 199.14, -47.547000, -2.075000, -0.238000
342.88, 196.92, 199.14, -47.543000, -2.074000, -0.307000
332.44, 196.92, 199.14, -47.540000, -2.089000, -0.281000
322.01, 196.92, 199.14, -47.536000, -2.069000, -0.263000
311.57, 196.92, 199.14, -47.528000, -2.073000, -0.257000
301.14, 196.92, 199.14, -47.526000, -2.054000, -0.254000
290.70, 196.92, 199.14, -47.519000, -2.045000, -0.263000
280.27, 196.92, 199.14, -47.518000, -2.035000, -0.261000
269.83, 196.92, 199.14, -47.513000, -2.029000, -0.261000
259.40, 196.92, 199.14, -47.511000, -2.020000, -0.268000
248.96, 196.92, 199.14, -47.511000, -2.010000, -0.272000
238.53, 196.92, 199.14, -47.510000, -2.009000, -0.287000
228.09, 196.92, 199.14, -47.517000, -2.005000, -0.289000
217.66, 196.92, 199.14, -47.515000, -2.008000, -0.291000
207.22, 196.92, 199.14, -47.524000, -1.990000, -0.295000
196.79, 196.92, 199.14, -47.533000, -1.990000, -0.298000
186.35, 196.92, 199.14, -47.549000, -1.991000, -0.298000
175.92, 186.49, 199.14, -47.544000, -1.975000, -0.273000
186.35, 186.49, 199.14, -47.542000, -1.982000, -0.288000
196.79, 186.49, 199.14, -47.537000, -1.988000, -0.292000
207.22, 186.49, 199.14, -47.525000, -1.991000, -0.283000
217.66, 186.49, 199.14, -47.524000, -1.997000, -0.278000
228.09, 186.49, 199.14, -47.515000, -2.004000, -0.280000
238.53, 186.49, 199.14, -47.517000, -2.010000, -0.284000
248.96, 186.49, 199.14, -47.517000, -2.013000, -0.287000
259.40, 186.49, 199.14, -47.517000, -2.021000, -0.275000
269.83, 186.49, 199.14, -47.520000, -2.033000, -0.272000
280.27, 186.49, 199.14, -47.520000, -2.031000, -0.266000
290.70, 186.49, 199.14, -47.518000, -2.044000, -0.268000
301.14, 186.49, 199.14, -47.523000, -2.045000, -0.264000
311.57, 186.49, 199.14, -47.523000, -2.049000, -0.268000
322.01, 186.49, 199.14, -47.522000, -2.056000, -0.278000
332.44, 186.49, 199.14, -47.526000, -2.055000, -0.291000
353.31, 176.05, 199.14, -47.500000, -2.045000, -0.289000
342.88, 176.05, 199.14, -47.511000, -2.039000, -0.305000
332.44, 176.05, 199.14, -47.514000, -2.047000, -0.299000
322.01, 176.05, 199.14, -47.518000, -2.044000, -0.280000
311.57, 176.05, 199.14, -47.515000, -2.050000, -0.276000
301.14, 176.05, 199.14, -47.520000, -2.038000, -0.276000
290.70, 176.05, 199.14, -47.519000, -2.043000, -0.274000
280.27, 176.05, 199.14, -47.517000, -2.031000, -0.269000
269.83, 176.05, 199.14, -47.516000, -2.027000, -0.275000
259.40, 176.05, 199.14, -47.519000, -2.019000, -0.269000
248.96, 176.05, 199.14, -47.515000, -2.016000, -0.269000
238.53, 176.05, 199.14, -47.519000, -2.008000, -0.282000
228.09, 176.05, 199.14, -47.522000, -2.005000, -0.280000
217.66, 176.05, 199.14, -47.523000, -1.993000, -0.283000
207.22, 176.05, 199.14, -47.531000, -1.994000, -0.289000
196.79, 176.05, 199.14, -47.529000, -1.984000, -0.284000
186.35, 176.05, 199.14, -47.536000, -1.979000, -0.281000
175.92, 176.05, 199.14, -47.538000, -1.982000, -0.285000
165.49, 165.62, 199.14, -47.536000, -1.967000, -0.273000
175.92, 165.62, 199.14, -47.533000, -1.971000, -0.277000
186.35, 165.62, 199.14, -47.533000, -1.984000, -0.286000
196.79, 165.62, 199.14, -47.534000, -1.988000, -0.281000
207.22, 165.62, 199.14, -47.525000, -1.996000, -0.277000
217.66, 165.62, 199.14, -47.525000, -1.995000, -0.284000
228.09, 165.62, 199.14, -47.521000, -2.004000, -0.274000
238.53, 165.62, 199.14, -47.522000, -2.014000, -0.281000
248.96, 165.62, 199.14, -47.515000, -2.011000, -0.272000
259.40, 165.62, 199.14, -47.518000, -2.008000, -0.283000
269.83, 165.62, 199.14, -47.515000, -2.020000, -0.271000
280.27, 165.62, 199.14, -47.517000, -2.021000, -0.278000
290.70, 165.62, 199.14, -47.513000, -2.030000, -0.284000
301.14, 165.62, 199.14, -47.513000, -2.033000, -0.294000
311.57, 165.62, 199.14, -47.509000, -2.038000, -0.288000
322.01, 165.62, 199.14, -47.510000, -2.047000, -0.302000
332.44, 165.62, 199.14, -47.509000, -2.043000, -0.302000
342.88, 165.62, 199.14, -47.504000, -2.041000, -0.311000
353.31, 155.18, 199.14, -47.502000, -2.045000, -0.329000
342.88, 155.18, 199.14, -47.494000, -2.042000, -0.314000
332.44, 155.18, 199.14, -47.501000, -2.040000, -0.310000
322.01, 155.18, 199.14, -47.503000, -2.032000, -0.307000
311.57, 155.18, 199.14, -47.499000, -2.034000, -0.294000
301.14, 155.18, 199.14, -47.513000, -2.031000, -0.294000
290.70, 155.18, 199.14, -47.516000, -2.025000, -0.285000
280.27, 155.18, 199.14, -47.510000, -2.018000, -0.280000
269.83, 155.18, 199.14, -47.513000, -2.020000, -0.281000
259.40, 155.18, 199.14, -47.515000, -2.014000, -0.277000
248.96, 155.18, 199.14, -47.519000, -2.008000, -0.270000
238.53, 155.18, 199.14, -47.522000, -2.007000, -0.275000
228.09, 155.18, 199.14, -47.522000, -2.000000, -0.281000
217.66, 155.18, 199.14, -47.525000, -1.992000, -0.273000
207.22, 155.18, 199.14, -47.531000, -1.994000, -0.269000
196.79, 155.18, 199.14, -47.532000, -1.983000, -0.273000
186.35, 155.18, 199.14, -47.532000, -1.981000, -0.265000
175.92, 155.18, 199.14, -47.535000, -1.970000, -0.269000
165.49, 144.75, 199.14, -47.528000, -1.969000, -0.259000
175.92, 144.75, 199.14, -47.529000, -1.970000, -0.269000
186.35, 144.75, 199.14, -47.532000, -1.978000, -0.272000
196.79, 144.75, 199.14, -47.530000, -1.988000, -0.270000
207.22, 144.75, 199.14, -47.530000, -1.997000, -0.274000
217.66, 144.75, 199.14, -47.526000, -1.999000, -0.280000
228.09, 144.75, 199.14, -47.523000, -2.003000, -0.273000
238.53, 144.75, 199.14, -47.515000, -2.008000, -0.282000
248.96, 144.75, 199.14, -47.515000, -2.016000, -0.283000
259.40, 144.75, 199.14, -47.513000, -2.023000, -0.274000
269.83, 144.75, 199.14, -47.507000, -2.008000, -0.288000
280.27, 144.75, 199.14, -47.509000, -2.020000, -0.280000
290.70, 144.75, 199.14, -47.510000, -2.022000, -0.283000
301.14, 144.75, 199.14, -47.504000, -2.032000, -0.298000
311.57, 144.75, 199.14, -47.503000, -2.018000, -0.305000
322.01, 144.75, 199.14, -47.497000, -2.015000, -0.309000
332.44, 144.75, 199.14, -47.488000, -2.026000, -0.319000
342.88, 144.75, 199.14, -47.484000, -2.029000, -0.330000
342.88, 134.31, 199.14, -47.464000, -2.007000, -0.335000
332.44, 134.31, 199.14, -47.479000, -2.009000, -0.313000
322.01, 134.31, 199.14, -47.489000, -2.015000, -0.304000
311.57, 134.31, 199.14, -47.493000, -2.013000, -0.304000
301.14, 134.31, 199.14, -47.498000, -2.019000, -0.292000
290.70, 134.31, 199.14, -47.505000, -2.018000, -0.287000
280.27, 134.31, 199.14, -47.503000, -2.021000, -0.281000
269.83, 134.31, 199.14, -47.501000, -2.022000, -0.276000
259.40, 134.31, 199.14, -47.509000, -2.004000, -0.275000
248.96, 134.31, 199.14, -47.515000, -2.019000, -0.272000
238.53, 134.31, 199.14, -47.521000, -2.008000, -0.272000
228.09, 134.31, 199.14, -47.520000, -2.004000, -0.268000
217.66, 134.31, 199.14, -47.526000, -1.998000, -0.270000
207.22, 134.31, 199.14, -47.526000, -1.998000, -0.248000
196.79, 134.31, 199.14, -47.532000, -1.987000, -0.270000
186.35, 134.31, 199.14, -47.532000, -1.995000, -0.259000
175.92, 123.88, 199.14, -47.526000, -1.982000, -0.266000
186.35, 123.88, 199.14, -47.532000, -1.987000, -0.260000
196.79, 123.88, 199.14, -47.536000, -1.998000, -0.261000
207.22, 123.88, 199.14, -47.530000, -1.996000, -0.258000
217.66, 123.88, 199.14, -47.523000, -2.003000, -0.264000
228.09, 123.88, 199.14, -47.518000, -2.003000, -0.263000
238.53, 123.88, 199.14, -47.511000, -2.010000, -0.268000
248.96, 123.88, 199.14, -47.512000, -2.010000, -0.273000
259.40, 123.88, 199.14, -47.505000, -2.019000, -0.270000
269.83, 123.88, 199.14, -47.502000, -2.010000, -0.277000
280.27, 123.88, 199.14, -47.499000, -2.019000, -0.274000
290.70, 123.88, 199.14, -47.497000, -2.021000, -0.280000
301.14, 123.88, 199.14, -47.493000, -2.007000, -0.287000
311.57, 123.88, 199.14, -47.491000, -2.017000, -0.291000
322.01, 123.88, 199.14, -47.481000, -2.011000, -0.292000
332.44, 123.88, 199.14, -47.475000, -1.994000, -0.295000
332.44, 113.44, 199.14, -47.471000, -2.002000, -0.271000
322.01, 113.44, 199.14, -47.483000, -2.017000, -0.277000
311.57, 113.44, 199.14, -47.486000, -2.019000, -0.278000
301.14, 113.44, 199.14, -47.486000, -2.023000, -0.284000
290.70, 113.44, 199.14, -47.492000, -2.020000, -0.281000
280.27, 113.44, 199.14, -47.494000, -2.030000, -0.281000
269.83, 113.44, 199.14, -47.497000, -2.016000, -0.277000
259.40, 113.44, 199.14, -47.497000, -2.013000, -0.269000
248.96, 113.44, 199.14, -47.505000, -2.026000, -0.257000
238.53, 113.44, 199.14, -47.509000, -2.013000, -0.265000
228.09, 113.44, 199.14, -47.515000, -2.017000, -0.249000
217.66, 113.44, 199.14, -47.522000, -2.004000, -0.261000
207.22, 113.44, 199.14, -47.529000, -2.005000, -0.255000
196.79, 113.44, 199.14, -47.540000, -1.998000, -0.254000
186.35, 103.01, 199.14, -47.546000, -1.991000, -0.247000
196.79, 103.01, 199.14, -47.540000, -2.009000, -0.240000
207.22, 103.01, 199.14, -47.533000, -2.010000, -0.244000
217.66, 103.01, 199.14, -47.523000, -2.008000, -0.232000
228.09, 103.01, 199.14, -47.515000, -2.020000, -0.247000
238.53, 103.01, 199.14, -47.507000, -2.020000, -0.248000
248.96, 103.01, 199.14, -47.499000, -2.022000, -0.262000
259.40, 103.01, 199.14, -47.497000, -2.022000, -0.257000
269.83, 103.01, 199.14, -47.493000, -2.022000, -0.273000
280.27, 103.01, 199.14, -47.489000, -2.015000, -0.280000
290.70, 103.01, 199.14, -47.487000, -2.019000, -0.275000
301.14, 103.01, 199.14, -47.491000, -2.018000, -0.281000
311.57, 103.01, 199.14, -47.487000, -2.009000, -0.277000
322.01, 103.01, 199.14, -47.492000, -2.019000, -0.269000
322.01, 92.57, 199.14, -47.507000, -2.028000, -0.281000
311.57, 92.57, 199.14, -47.488000, -2.014000, -0.285000
301.14, 92.57, 199.14, -47.485000, -2.009000, -0.287000
290.70, 92.57, 199.14, -47.476000, -2.017000, -0.283000
280.27, 92.57, 199.14, -47.482000, -2.019000, -0.273000
269.83, 92.57, 199.14, -47.474000, -2.028000, -0.257000
259.40, 92.57, 199.14, -47.482000, -2.021000, -0.244000
248.96, 92.57, 199.14, -47.495000, -2.020000, -0.251000
238.53, 92.57, 199.14, -47.496000, -2.009000, -0.243000
228.09, 92.57, 199.14, -47.507000, -2.020000, -0.240000
217.66, 92.57, 199.14, -47.511000, -2.020000, -0.229000
207.22, 92.57, 199.14, -47.525000, -2.019000, -0.224000
217.66, 82.14, 199.14, -47.505000, -2.035000, -0.216000
228.09, 82.14, 199.14, -47.496000, -2.030000, -0.221000
238.53, 82.14, 199.14, -47.494000, -2.032000, -0.231000
248.96, 82.14, 199.14, -47.483000, -2.030000, -0.248000
259.40, 82.14, 199.14, -47.477000, -2.032000, -0.253000
269.83, 82.14, 199.14, -47.471000, -2.022000, -0.257000
280.27, 82.14, 199.14, -47.469000, -2.022000, -0.273000
290.70, 82.14, 199.14, -47.473000, -2.014000, -0.284000
280.27, 71.70, 199.14, -47.460000, -2.009000, -0.265000
269.83, 71.70, 199.14, -47.462000, -2.020000, -0.269000
259.40, 71.70, 199.14, -47.464000, -2.029000, -0.241000
248.96, 71.70, 199.14, -47.473000, -2.039000, -0.242000
217.66, 61.27, 209.58, -47.482000, -2.069000, -0.240000
228.09, 61.27, 209.58, -47.488000, -2.055000, -0.232000
238.53, 61.27, 209.58, -47.481000, -2.053000, -0.240000
248.96, 61.27, 209.58, -47.476000, -2.044000, -0.250000
259.40, 61.27, 209.58, -47.471000, -2.046000, -0.246000
269.83, 61.27, 209.58, -47.469000, -2.025000, -0.246000
280.27, 61.27, 209.58, -47.462000, -2.007000, -0.251000
290.70, 61.27, 209.58, -47.454000, -1.996000, -0.268000
322.01, 71.70, 209.58, -47.464000, -2.006000, -0.353000
311.57, 71.70, 209.58, -47.457000, -2.003000, -0.321000
301.14, 71.70, 209.58, -47.460000, -1.997000, -0.286000
290.70, 71.70, 209.58, -47.463000, -2.002000, -0.280000
280.27, 71.70, 209.58, -47.467000, -2.010000, -0.269000
269.83, 71.70, 209.58, -47.469000, -2.023000, -0.259000
259.40, 71.70, 209.58, -47.477000, -2.031000, -0.241000
248.96, 71.70, 209.58, -47.483000, -2.039000, -0.244000
238.53, 71.70, 209.58, -47.484000, -2.046000, -0.243000
228.09, 71.70, 209.58, -47.490000, -2.049000, -0.235000
217.66, 71.70, 209.58, -47.495000, -2.047000, -0.239000
207.22, 71.70, 209.58, -47.497000, -2.064000, -0.214000
186.35, 82.14, 209.58, -47.537000, -2.037000, -0.207000
196.79, 82.14, 209.58, -47.522000, -2.040000, -0.219000
207.22, 82.14, 209.58, -47.513000, -2.040000, -0.236000
217.66, 82.14, 209.58, -47.504000, -2.032000, -0.237000
228.09, 82.14, 209.58, -47.501000, -2.033000, -0.252000
238.53, 82.14, 209.58, -47.493000, -2.039000, -0.253000
248.96, 82.14, 209.58, -47.488000, -2.028000, -0.254000
259.40, 82.14, 209.58, -47.485000, -2.028000, -0.263000
269.83, 82.14, 209.58, -47.480000, -2.019000, -0.271000
280.27, 82.14, 209.58, -47.479000, -2.022000, -0.276000
290.70, 82.14, 209.58, -47.473000, -2.020000, -0.278000
301.14, 82.14, 209.58, -47.478000, -2.014000, -0.292000
311.57, 82.14, 209.58, -47.477000, -2.007000, -0.315000
322.01, 82.14, 209.58, -47.498000, -2.017000, -0.311000
342.88, 92.57, 209.58, -47.536000, -2.042000, -0.232000
332.44, 92.57, 209.58, -47.516000, -2.031000, -0.274000
322.01, 92.57, 209.58, -47.495000, -2.030000, -0.297000
311.57, 92.57, 209.58, -47.486000, -2.011000, -0.280000
301.14, 92.57, 209.58, -47.484000, -2.009000, -0.293000
290.70, 92.57, 209.58, -47.484000, -2.023000, -0.276000
280.27, 92.57, 209.58, -47.488000, -2.023000, -0.278000
269.83, 92.57, 209.58, -47.489000, -2.018000, -0.270000
259.40, 92.57, 209.58, -47.488000, -2.025000, -0.271000
248.96, 92.57, 209.58, -47.495000, -2.030000, -0.263000
238.53, 92.57, 209.58, -47.497000, -2.038000, -0.254000
228.09, 92.57, 209.58, -47.507000, -2.027000, -0.244000
217.66, 92.57, 209.58, -47.512000, -2.030000, -0.238000
207.22, 92.57, 209.58, -47.518000, -2.023000, -0.242000
196.79, 92.57, 209.58, -47.535000, -2.023000, -0.238000
186.35, 92.57, 209.58, -47.544000, -2.009000, -0.227000
175.92, 103.01, 209.58, -47.554000, -1.996000, -0.255000
186.35, 103.01, 209.58, -47.543000, -1.999000, -0.252000
196.79, 103.01, 209.58, -47.533000, -2.008000, -0.252000
207.22, 103.01, 209.58, -47.523000, -2.017000, -0.251000
217.66, 103.01, 209.58, -47.519000, -2.025000, -0.255000
228.09, 103.01, 209.58, -47.509000, -2.018000, -0.258000
238.53, 103.01, 209.58, -47.504000, -2.014000, -0.260000
248.96, 103.01, 209.58, -47.496000, -2.025000, -0.261000
259.40, 103.01, 209.58, -47.497000, -2.022000, -0.265000
269.83, 103.01, 209.58, -47.490000, -2.010000, -0.265000
280.27, 103.01, 209.58, -47.493000, -2.022000, -0.274000
290.70, 103.01, 209.58, -47.485000, -2.026000, -0.284000
301.14, 103.01, 209.58, -47.490000, -2.019000, -0.280000
311.57, 103.01, 209.58, -47.491000, -2.021000, -0.282000
322.01, 103.01, 209.58, -47.491000, -2.020000, -0.284000
332.44, 103.01, 209.58, -47.498000, -2.015000, -0.272000
353.31, 113.44, 209.58, -47.443000, -1.986000, -0.230000
342.88, 113.44, 209.58, -47.465000, -1.992000, -0.261000
332.44, 113.44, 209.58, -47.483000, -2.014000, -0.268000
322.01, 113.44, 209.58, -47.488000, -2.015000, -0.284000
311.57, 113.44, 209.58, -47.491000, -2.011000, -0.284000
301.14, 113.44, 209.58, -47.488000, -2.018000, -0.282000
290.70, 113.44, 209.58, -47.495000, -2.014000, -0.292000
280.27, 113.44, 209.58, -47.493000, -2.018000, -0.276000
269.83, 113.44, 209.58, -47.501000, -2.020000, -0.272000
259.40, 113.44, 209.58, -47.505000, -2.023000, -0.274000
248.96, 113.44, 209.58, -47.503000, -2.022000, -0.271000
238.53, 113.44, 209.58, -47.510000, -2.009000, -0.266000
228.09, 113.44, 209.58, -47.513000, -2.015000, -0.263000
217.66, 113.44, 209.58, -47.520000, -2.008000, -0.265000
207.22, 113.44, 209.58, -47.524000, -2.006000, -0.261000
196.79, 113.44, 209.58, -47.530000, -2.003000, -0.264000
186.35, 113.44, 209.58, -47.533000, -1.998000, -0.261000
175.92, 113.44, 209.58, -47.534000, -1.994000, -0.274000
165.49, 123.88, 209.58, -47.519000, -1.994000, -0.288000
175.92, 123.88, 209.58, -47.522000, -1.995000, -0.275000
186.35, 123.88, 209.58, -47.525000, -1.999000, -0.266000
196.79, 123.88, 209.58, -47.528000, -2.005000, -0.269000
207.22, 123.88, 209.58, -47.525000, -2.003000, -0.274000
217.66, 123.88, 209.58, -47.521000, -2.000000, -0.268000
228.09, 123.88, 209.58, -47.515000, -2.008000, -0.273000
238.53, 123.88, 209.58, -47.509000, -2.019000, -0.278000
248.96, 123.88, 209.58, -47.510000, -2.015000, -0.273000
259.40, 123.88, 209.58, -47.504000, -2.019000, -0.277000
269.83, 123.88, 209.58, -47.504000, -2.017000, -0.273000
280.27, 123.88, 209.58, -47.502000, -2.017000, -0.287000
290.70, 123.88, 209.58, -47.498000, -2.013000, -0.291000
301.14, 123.88, 209.58, -47.497000, -2.018000, -0.287000
311.57, 123.88, 209.58, -47.494000, -2.018000, -0.287000
322.01, 123.88, 209.58, -47.490000, -2.014000, -0.295000
332.44, 123.88, 209.58, -47.480000, -2.005000, -0.283000
342.88, 123.88, 209.58, -47.467000, -2.011000, -0.291000
353.31, 134.31, 209.58, -47.453000, -2.000000, -0.333000
342.88, 134.31, 209.58, -47.469000, -1.998000, -0.310000
332.44, 134.31, 209.58, -47.483000, -2.011000, -0.308000
322.01, 134.31, 209.58, -47.492000, -2.022000, -0.303000
311.57, 134.31, 209.58, -47.494000, -2.015000, -0.302000
301.14, 134.31, 209.58, -47.497000, -2.019000, -0.282000
290.70, 134.31, 209.58, -47.503000, -2.016000, -0.284000
280.27, 134.31, 209.58, -47.508000, -2.020000, -0.285000
269.83, 134.31, 209.58, -47.507000, -2.020000, -0.280000
259.40, 134.31, 209.58, -47.512000, -2.006000, -0.284000
248.96, 134.31, 209.58, -47.512000, -2.018000, -0.278000
238.53, 134.31, 209.58, -47.513000, -2.011000, -0.271000
228.09, 134.31, 209.58, -47.519000, -2.002000, -0.271000
217.66, 134.31, 209.58, -47.519000, -2.004000, -0.275000
207.22, 134.31, 209.58, -47.526000, -2.000000, -0.276000
196.79, 134.31, 209.58, -47.525000, -1.991000, -0.273000
186.35, 134.31, 209.58, -47.527000, -1.995000, -0.283000
175.92, 134.31, 209.58, -47.520000, -1.988000, -0.281000
165.49, 144.75, 209.58, -47.520000, -1.980000, -0.280000
175.92, 144.75, 209.58, -47.522000, -1.974000, -0.276000
186.35, 144.75, 209.58, -47.526000, -1.984000, -0.284000
196.79, 144.75, 209.58, -47.526000, -1.996000, -0.284000
207.22, 144.75, 209.58, -47.522000, -2.002000, -0.278000
217.66, 144.75, 209.58, -47.526000, -1.993000, -0.278000
228.09, 144.75, 209.58, -47.518000, -2.006000, -0.281000
238.53, 144.75, 209.58, -47.518000, -2.006000, -0.281000
248.96, 144.75, 209.58, -47.515000, -2.018000, -0.288000
259.40, 144.75, 209.58, -47.508000, -2.019000, -0.268000
269.83, 144.75, 209.58, -47.507000, -2.018000, -0.286000
280.27, 144.75, 209.58, -47.509000, -2.013000, -0.298000
290.70, 144.75, 209.58, -47.507000, -2.023000, -0.288000
301.14, 144.75, 209.58, -47.503000, -2.018000, -0.299000
311.57, 144.75, 209.58, -47.502000, -2.019000, -0.304000
322.01, 144.75, 209.58, -47.496000, -2.010000, -0.308000
332.44, 144.75, 209.58, -47.492000, -2.014000, -0.314000
342.88, 144.75, 209.58, -47.486000, -2.021000, -0.319000
353.31, 155.18, 209.58, -47.492000, -2.034000, -0.333000
342.88, 155.18, 209.58, -47.495000, -2.025000, -0.315000
332.44, 155.18, 209.58, -47.503000, -2.033000, -0.306000
322.01, 155.18, 209.58, -47.502000, -2.030000, -0.295000
311.57, 155.18, 209.58, -47.508000, -2.029000, -0.296000
301.14, 155.18, 209.58, -47.510000, -2.041000, -0.285000
290.70, 155.18, 209.58, -47.509000, -2.020000, -0.287000
280.27, 155.18, 209.58, -47.508000, -2.017000, -0.274000
269.83, 155.18, 209.58, -47.509000, -2.018000, -0.278000
259.40, 155.18, 209.58, -47.516000, -2.014000, -0.281000
248.96, 155.18, 209.58, -47.517000, -2.017000, -0.281000
238.53, 155.18, 209.58, -47.521000, -2.006000, -0.283000
228.09, 155.18, 209.58, -47.518000, -2.000000, -0.284000
217.66, 155.18, 209.58, -47.518000, -1.995000, -0.282000
207.22, 155.18, 209.58, -47.526000, -1.994000, -0.275000
196.79, 155.18, 209.58, -47.525000, -1.987000, -0.281000
186.35, 155.18, 209.58, -47.527000, -1.982000, -0.282000
175.92, 155.18, 209.58, -47.528000, -1.970000, -0.278000
165.49, 165.62, 209.58, -47.528000, -1.969000, -0.272000
175.92, 165.62, 209.58, -47.526000, -1.974000, -0.291000
186.35, 165.62, 209.58, -47.531000, -1.987000, -0.283000
196.79, 165.62, 209.58, -47.527000, -1.993000, -0.294000
207.22, 165.62, 209.58, -47.526000, -1.990000, -0.281000
217.66, 165.62, 209.58, -47.523000, -1.992000, -0.282000
228.09, 165.62, 209.58, -47.519000, -2.004000, -0.285000
238.53, 165.62, 209.58, -47.513000, -2.009000, -0.278000
248.96, 165.62, 209.58, -47.513000, -2.005000, -0.275000
259.40, 165.62, 209.58, -47.509000, -2.011000, -0.283000
269.83, 165.62, 209.58, -47.514000, -2.014000, -0.283000
280.27, 165.62, 209.58, -47.515000, -2.023000, -0.284000
290.70, 165.62, 209.58, -47.512000, -2.032000, -0.276000
301.14, 165.62, 209.58, -47.514000, -2.037000, -0.284000
311.57, 165.62, 209.58, -47.514000, -2.032000, -0.295000
